"","country","points","price"
"66171","France",92,30
"66172","France",92,24
"66173","US",92,27
"66174","US",92,38
"66175","US",92,32
"66176","US",92,30
"66177","France",92,17
"66178","US",92,35
"66179","New Zealand",92,NA
"66180","US",92,25
"66181","US",85,18
"66182","Italy",85,9
"66183","US",85,10
"66184","US",85,10
"66185","New Zealand",85,NA
"66186","New Zealand",85,NA
"66187","US",85,14
"66188","New Zealand",85,12
"66189","New Zealand",85,NA
"66190","US",85,10
"66191","New Zealand",85,15
"66192","US",85,14
"66193","US",85,14
"66194","US",85,13
"66195","US",85,10
"66196","US",85,19
"66197","New Zealand",85,15
"66198","New Zealand",85,15
"66199","US",85,17
"66200","New Zealand",85,35
"66201","US",85,7
"66202","New Zealand",85,12
"66203","New Zealand",84,17
"66204","Chile",84,20
"66205","US",84,9
"66206","New Zealand",84,25
"66207","Spain",84,7
"66208","US",84,16
"66209","US",84,18
"66210","Italy",84,9
"66211","France",91,118
"66212","US",91,18
"66213","Austria",91,32
"66214","US",91,20
"66215","France",91,100
"66216","Austria",91,59
"66217","Argentina",91,90
"66218","France",91,NA
"66219","Austria",91,NA
"66220","France",91,50
"66221","France",91,NA
"66222","France",91,102
"66223","France",91,114
"66224","US",91,22
"66225","Australia",91,75
"66226","New Zealand",91,47
"66227","Argentina",91,86
"66228","US",91,17
"66229","US",91,20
"66230","US",91,27
"66231","US",91,22
"66232","France",91,48
"66233","New Zealand",91,51
"66234","France",91,NA
"66235","New Zealand",91,50
"66236","France",91,145
"66237","Italy",91,NA
"66238","New Zealand",91,24
"66239","France",90,24
"66240","France",90,35
"66241","Spain",88,27
"66242","Germany",88,NA
"66243","Australia",88,20
"66244","US",88,20
"66245","US",88,18
"66246","US",88,32
"66247","US",88,35
"66248","Spain",88,23
"66249","US",88,32
"66250","Argentina",88,16
"66251","US",88,45
"66252","Italy",88,30
"66253","US",88,45
"66254","Greece",88,43
"66255","Portugal",88,10
"66256","Italy",88,17
"66257","Argentina",88,60
"66258","Italy",88,25
"66259","Argentina",88,30
"66260","Portugal",88,15
"66261","US",88,20
"66262","France",88,21
"66263","Italy",88,49
"66264","Italy",88,18
"66265","US",88,26
"66266","US",88,24
"66267","US",88,35
"66268","US",88,29
"66269","Italy",88,65
"66270","Argentina",88,10
"66271","Austria",88,69
"66272","Austria",88,24
"66273","US",88,19
"66274","Austria",88,19
"66275","US",88,13
"66276","US",88,16
"66277","Germany",88,13
"66278","Italy",88,60
"66279","Argentina",88,11
"66280","Austria",88,NA
"66281","Austria",88,NA
"66282","Austria",88,16
"66283","US",88,35
"66284","Italy",88,NA
"66285","France",88,30
"66286","Argentina",88,17
"66287","Germany",88,29
"66288","US",88,38
"66289","Argentina",88,25
"66290","US",88,25
"66291","Austria",88,26
"66292","Austria",88,20
"66293","Germany",88,50
"66294","Argentina",88,13
"66295","Italy",88,40
"66296","US",88,75
"66297","US",88,19
"66298","US",88,45
"66299","US",88,40
"66300","Italy",88,NA
"66301","US",92,39
"66302","Chile",92,24
"66303","US",92,40
"66304","US",92,25
"66305","US",92,50
"66306","US",92,39
"66307","US",92,37
"66308","France",92,25
"66309","New Zealand",92,20
"66310","US",92,50
"66311","US",92,25
"66312","US",92,30
"66313","US",92,35
"66314","US",92,49
"66315","US",92,30
"66316","France",91,24
"66317","France",91,55
"66318","US",91,38
"66319","South Africa",91,68
"66320","US",91,48
"66321","US",91,50
"66322","Germany",91,28
"66323","France",91,27
"66324","France",91,40
"66325","US",91,26
"66326","US",91,38
"66327","South Africa",91,23
"66328","France",91,39
"66329","US",91,45
"66330","Germany",91,50
"66331","US",84,11
"66332","US",84,13
"66333","US",84,7
"66334","US",84,11
"66335","US",84,7
"66336","New Zealand",84,22
"66337","US",84,14
"66338","New Zealand",84,15
"66339","US",84,10
"66340","US",84,8
"66341","New Zealand",84,17
"66342","US",84,10
"66343","US",84,10
"66344","New Zealand",84,20
"66345","New Zealand",84,17
"66346","New Zealand",84,17
"66347","US",84,10
"66348","US",84,9
"66349","New Zealand",84,14
"66350","New Zealand",84,25
"66351","New Zealand",84,12
"66352","US",84,9
"66353","US",84,8
"66354","Spain",84,12
"66355","US",84,10
"66356","US",84,7
"66357","US",83,11
"66358","US",83,15
"66359","US",83,10
"66360","US",83,12
"66361","France",90,105
"66362","France",90,NA
"66363","Italy",90,21
"66364","Italy",90,24
"66365","Italy",90,19
"66366","Austria",90,48
"66367","France",90,NA
"66368","Italy",90,NA
"66369","New Zealand",90,30
"66370","US",90,24
"66371","US",90,35
"66372","US",90,30
"66373","US",90,55
"66374","Italy",90,25
"66375","Chile",90,19
"66376","France",90,35
"66377","France",90,125
"66378","US",90,34
"66379","Italy",90,25
"66380","Austria",90,44
"66381","Austria",90,17
"66382","France",90,75
"66383","US",90,22
"66384","Chile",90,25
"66385","Australia",90,19
"66386","US",90,23
"66387","US",90,50
"66388","Italy",90,24
"66389","France",90,31
"66390","France",90,NA
"66391","Spain",88,48
"66392","Portugal",88,6
"66393","Argentina",88,26
"66394","Italy",88,25
"66395","US",88,42
"66396","Portugal",87,NA
"66397","France",87,14
"66398","France",87,20
"66399","US",87,15
"66400","France",87,16
"66401","Argentina",87,12
"66402","Italy",87,10
"66403","Italy",87,19
"66404","US",87,28
"66405","US",87,24
"66406","US",87,50
"66407","Italy",87,23
"66408","Greece",87,35
"66409","Greece",87,17
"66410","US",87,42
"66411","Spain",87,15
"66412","US",87,55
"66413","Germany",87,NA
"66414","US",87,40
"66415","Italy",87,20
"66416","Italy",87,20
"66417","Argentina",87,40
"66418","US",87,38
"66419","Italy",87,20
"66420","Argentina",87,10
"66421","Italy",88,55
"66422","Argentina",88,17
"66423","Austria",88,21
"66424","France",88,20
"66425","US",88,18
"66426","Austria",88,24
"66427","France",88,20
"66428","US",88,18
"66429","US",88,40
"66430","US",88,36
"66431","Argentina",88,23
"66432","Austria",88,15
"66433","US",87,45
"66434","Argentina",87,9
"66435","US",87,75
"66436","US",87,36
"66437","US",87,36
"66438","US",87,73
"66439","US",87,17
"66440","US",87,25
"66441","US",87,10
"66442","Austria",87,24
"66443","Austria",87,24
"66444","Argentina",87,25
"66445","US",87,75
"66446","Italy",87,65
"66447","Italy",87,100
"66448","US",87,25
"66449","Italy",87,19
"66450","US",87,24
"66451","New Zealand",91,20
"66452","US",91,49
"66453","US",91,25
"66454","US",91,24
"66455","US",91,20
"66456","New Zealand",91,80
"66457","US",91,20
"66458","New Zealand",91,20
"66459","Chile",91,50
"66460","US",91,50
"66461","France",91,NA
"66462","France",91,115
"66463","Chile",91,47
"66464","New Zealand",91,21
"66465","US",91,48
"66466","US",90,18
"66467","US",90,39
"66468","France",90,NA
"66469","US",90,22
"66470","Germany",90,48
"66471","France",90,42
"66472","US",90,15
"66473","New Zealand",90,25
"66474","New Zealand",90,16
"66475","New Zealand",90,30
"66476","US",90,27
"66477","US",90,42
"66478","US",90,48
"66479","New Zealand",90,NA
"66480","US",90,35
"66481","US",90,15
"66482","France",90,63
"66483","France",90,63
"66484","France",90,153
"66485","France",90,80
"66486","Austria",90,NA
"66487","Argentina",90,20
"66488","Argentina",90,24
"66489","New Zealand",90,35
"66490","Italy",90,40
"66491","New Zealand",90,39
"66492","US",90,15
"66493","Austria",90,24
"66494","France",90,60
"66495","US",90,48
"66496","Chile",90,15
"66497","France",90,NA
"66498","US",90,18
"66499","US",90,30
"66500","US",90,19
"66501","US",90,32
"66502","Argentina",90,15
"66503","Italy",90,58
"66504","US",90,50
"66505","Austria",90,NA
"66506","US",90,28
"66507","US",90,55
"66508","US",90,16
"66509","US",90,18
"66510","Italy",90,NA
"66511","New Zealand",83,18
"66512","US",83,8
"66513","New Zealand",83,14
"66514","New Zealand",83,15
"66515","US",83,9
"66516","New Zealand",83,10
"66517","US",83,10
"66518","New Zealand",83,28
"66519","US",83,13
"66520","New Zealand",83,25
"66521","US",82,12
"66522","New Zealand",82,15
"66523","New Zealand",82,33
"66524","US",82,10
"66525","US",82,7
"66526","US",82,10
"66527","US",82,8
"66528","US",82,10
"66529","US",82,10
"66530","New Zealand",82,16
"66531","US",81,11
"66532","New Zealand",81,10
"66533","New Zealand",81,30
"66534","US",81,15
"66535","US",81,7
"66536","New Zealand",80,NA
"66537","New Zealand",80,15
"66538","Italy",92,19
"66539","Italy",92,54
"66540","Italy",91,23
"66541","US",87,35
"66542","Argentina",87,6
"66543","US",87,38
"66544","France",87,25
"66545","France",87,13
"66546","US",87,60
"66547","Italy",87,35
"66548","US",87,17
"66549","US",87,20
"66550","Austria",87,23
"66551","US",87,40
"66552","Austria",87,18
"66553","Austria",87,15
"66554","US",87,20
"66555","Austria",87,20
"66556","US",87,40
"66557","France",87,12
"66558","US",87,18
"66559","US",87,55
"66560","US",87,28
"66561","Argentina",87,12
"66562","France",87,27
"66563","US",87,15
"66564","US",87,40
"66565","US",87,24
"66566","US",87,12
"66567","US",87,35
"66568","Austria",87,25
"66569","US",87,10
"66570","Austria",87,14
"66571","US",87,25
"66572","US",87,42
"66573","Italy",87,18
"66574","Israel",87,26
"66575","Italy",87,19
"66576","Italy",87,19
"66577","US",87,40
"66578","US",87,26
"66579","US",87,26
"66580","Australia",87,17
"66581","Italy",87,25
"66582","Argentina",87,16
"66583","Portugal",87,38
"66584","Italy",87,17
"66585","Spain",87,17
"66586","Italy",87,18
"66587","Italy",87,15
"66588","France",87,20
"66589","US",87,25
"66590","US",87,33
"66591","Spain",87,18
"66592","US",87,12
"66593","US",87,18
"66594","Argentina",87,10
"66595","Argentina",87,10
"66596","Argentina",87,35
"66597","Italy",87,NA
"66598","US",87,30
"66599","Portugal",87,6
"66600","Italy",87,20
"66601","France",90,65
"66602","France",90,30
"66603","US",90,25
"66604","Germany",90,54
"66605","US",90,26
"66606","US",90,50
"66607","New Zealand",90,20
"66608","New Zealand",90,NA
"66609","Germany",90,20
"66610","US",90,42
"66611","US",90,28
"66612","New Zealand",90,28
"66613","US",90,39
"66614","France",90,50
"66615","France",90,NA
"66616","Germany",90,20
"66617","US",90,26
"66618","US",90,48
"66619","US",90,35
"66620","New Zealand",90,NA
"66621","US",90,50
"66622","US",90,95
"66623","US",90,20
"66624","New Zealand",90,16
"66625","New Zealand",90,100
"66626","Chile",90,17
"66627","US",90,20
"66628","US",90,25
"66629","France",90,30
"66630","France",90,NA
"66631","Austria",90,30
"66632","Italy",90,38
"66633","US",90,42
"66634","France",90,25
"66635","Australia",90,21
"66636","France",90,NA
"66637","France",90,85
"66638","US",90,40
"66639","Austria",90,17
"66640","US",90,35
"66641","France",90,46
"66642","France",90,NA
"66643","Austria",90,NA
"66644","Austria",90,NA
"66645","Italy",90,22
"66646","New Zealand",90,52
"66647","US",90,25
"66648","Austria",90,NA
"66649","France",90,NA
"66650","US",90,25
"66651","US",89,42
"66652","US",89,38
"66653","US",89,12
"66654","Chile",89,12
"66655","US",89,13
"66656","Chile",89,17
"66657","Argentina",89,19
"66658","France",89,60
"66659","New Zealand",89,20
"66660","US",89,35
"66661","France",91,40
"66662","Italy",91,20
"66663","Italy",91,22
"66664","US",91,55
"66665","France",91,40
"66666","Italy",91,24
"66667","Italy",91,12
"66668","Italy",90,18
"66669","Italy",90,49
"66670","Italy",90,30
"66671","Italy",90,16
"66672","US",90,28
"66673","Italy",90,38
"66674","Italy",90,26
"66675","Italy",90,30
"66676","Italy",90,24
"66677","Italy",90,18
"66678","Italy",90,36
"66679","US",90,30
"66680","Italy",90,25
"66681","Italy",90,35
"66682","Italy",90,27
"66683","Italy",90,35
"66684","US",90,50
"66685","Italy",90,20
"66686","Italy",90,16
"66687","US",90,35
"66688","Italy",90,10
"66689","US",89,34
"66690","Italy",89,9
"66691","Argentina",87,12
"66692","Italy",87,50
"66693","Austria",87,15
"66694","Italy",87,30
"66695","Austria",87,17
"66696","France",87,12
"66697","Austria",87,12
"66698","Argentina",87,18
"66699","Argentina",87,17
"66700","US",87,17
"66701","Austria",87,29
"66702","US",87,55
"66703","Austria",87,41
"66704","US",87,40
"66705","Austria",87,24
"66706","Austria",87,19
"66707","Austria",87,16
"66708","US",87,25
"66709","Austria",87,12
"66710","US",87,17
"66711","US",87,30
"66712","France",87,28
"66713","US",87,17
"66714","Argentina",87,18
"66715","US",87,15
"66716","France",87,14
"66717","US",87,16
"66718","Germany",87,18
"66719","US",87,20
"66720","US",86,16
"66721","Portugal",87,12
"66722","Australia",87,18
"66723","Argentina",87,25
"66724","Italy",87,12
"66725","Italy",87,24
"66726","US",87,26
"66727","Argentina",87,12
"66728","Italy",87,17
"66729","Argentina",87,10
"66730","Argentina",87,NA
"66731","US",87,30
"66732","Spain",87,16
"66733","US",87,12
"66734","Spain",87,10
"66735","Hungary",87,20
"66736","US",87,45
"66737","Spain",87,16
"66738","US",87,49
"66739","US",87,24
"66740","Argentina",87,18
"66741","Italy",87,14
"66742","US",87,37
"66743","Argentina",87,11
"66744","Italy",87,17
"66745","US",87,45
"66746","US",87,45
"66747","Italy",87,21
"66748","US",87,33
"66749","Australia",87,15
"66750","Italy",87,17
"66751","France",90,NA
"66752","France",90,60
"66753","New Zealand",90,NA
"66754","US",90,65
"66755","US",90,38
"66756","US",90,25
"66757","US",90,16
"66758","US",90,30
"66759","US",90,30
"66760","Chile",90,22
"66761","New Zealand",90,25
"66762","New Zealand",90,24
"66763","US",90,40
"66764","US",90,45
"66765","US",90,24
"66766","France",90,NA
"66767","France",90,NA
"66768","France",90,21
"66769","France",90,32
"66770","US",90,17
"66771","US",90,28
"66772","New Zealand",90,20
"66773","US",90,54
"66774","US",90,50
"66775","New Zealand",90,NA
"66776","US",90,25
"66777","South Africa",90,30
"66778","US",90,23
"66779","France",89,55
"66780","Chile",89,11
"66781","Chile",89,21
"66782","New Zealand",89,30
"66783","France",89,31
"66784","France",89,59
"66785","France",89,NA
"66786","France",89,40
"66787","Austria",89,NA
"66788","Chile",89,23
"66789","Italy",89,33
"66790","US",89,15
"66791","US",89,24
"66792","Austria",89,16
"66793","US",89,34
"66794","Austria",89,NA
"66795","France",89,25
"66796","US",89,25
"66797","US",89,49
"66798","Chile",89,15
"66799","US",89,75
"66800","France",89,35
"66801","France",89,54
"66802","US",89,32
"66803","Italy",89,29
"66804","US",89,44
"66805","France",89,NA
"66806","US",89,28
"66807","Austria",89,NA
"66808","France",89,44
"66809","France",89,80
"66810","Chile",89,20
"66811","Italy",89,22
"66812","US",89,30
"66813","Italy",89,8
"66814","Italy",89,13
"66815","US",89,18
"66816","Italy",89,22
"66817","Italy",89,16
"66818","Italy",89,18
"66819","US",89,12
"66820","Italy",89,24
"66821","Italy",89,12
"66822","Italy",89,20
"66823","US",89,30
"66824","Italy",89,21
"66825","Italy",89,18
"66826","Italy",89,23
"66827","Italy",89,40
"66828","US",89,27
"66829","Italy",89,26
"66830","Italy",89,18
"66831","US",89,25
"66832","Italy",89,20
"66833","Italy",89,16
"66834","Italy",89,26
"66835","US",89,27
"66836","Italy",88,11
"66837","US",88,25
"66838","Italy",88,24
"66839","Italy",88,10
"66840","Italy",88,18
"66841","US",86,19
"66842","US",86,17
"66843","Austria",86,15
"66844","France",86,25
"66845","US",86,40
"66846","US",86,22
"66847","US",86,11
"66848","Italy",86,83
"66849","Argentina",86,12
"66850","US",86,55
"66851","US",86,33
"66852","Argentina",86,13
"66853","US",86,22
"66854","France",86,15
"66855","US",86,42
"66856","France",86,NA
"66857","US",86,23
"66858","US",86,20
"66859","US",86,19
"66860","France",86,30
"66861","US",86,42
"66862","US",86,35
"66863","Argentina",86,7
"66864","Austria",86,20
"66865","Argentina",86,11
"66866","US",86,18
"66867","France",86,12
"66868","US",86,28
"66869","Argentina",86,9
"66870","Austria",86,16
"66871","Argentina",87,58
"66872","Argentina",87,21
"66873","Italy",87,20
"66874","US",87,15
"66875","France",87,36
"66876","Italy",87,24
"66877","US",87,26
"66878","Italy",87,19
"66879","Italy",87,20
"66880","US",87,20
"66881","US",87,31
"66882","US",87,30
"66883","Italy",87,21
"66884","US",87,15
"66885","Greece",87,17
