"","country","points"
"60975","Italy",84
"60976","Chile",84
"60977","Chile",84
"60978","US",84
"60979","Chile",84
"60980","Italy",84
"60981","US",84
"60982","Mexico",84
"60983","Italy",84
"60984","US",84
"60985","Italy",84
"60986","Chile",84
"60987","Chile",84
"60988","Italy",84
"60989","US",84
"60990","Italy",84
"60991","Italy",89
"60992","Portugal",89
"60993","Greece",89
"60994","US",89
"60995","France",88
"60996","Spain",88
"60997","US",88
"60998","South Africa",88
"60999","France",88
"61000","Italy",88
"61001","US",88
"61002","France",88
"61003","US",88
"61004","Spain",88
"61005","Spain",88
"61006","Spain",88
"61007","France",88
"61008","US",88
"61009","South Africa",88
"61010","France",88
"61011","Spain",88
"61012","Spain",88
"61013","US",88
"61014","France",88
"61015","Australia",88
"61016","Portugal",88
"61017","South Africa",88
"61018","US",88
"61019","Argentina",88
"61020","France",88
"61021","US",87
"61022","US",87
"61023","South Africa",87
"61024","US",87
"61025","Italy",87
"61026","Italy",87
"61027","US",87
"61028","Italy",87
"61029","US",87
"61030","Chile",87
"61031","US",87
"61032","South Africa",87
"61033","New Zealand",87
"61034","US",87
"61035","Italy",87
"61036","Chile",87
"61037","US",87
"61038","South Africa",87
"61039","Italy",87
"61040","Italy",87
"61041","Italy",87
"61042","US",87
"61043","US",87
"61044","South Africa",87
"61045","Italy",87
"61046","Chile",87
"61047","Italy",87
"61048","France",87
"61049","France",87
"61050","France",87
"61051","US",98
"61052","Austria",96
"61053","US",96
"61054","US",96
"61055","US",96
"61056","US",95
"61057","US",94
"61058","US",94
"61059","Austria",94
"61060","Austria",94
"61061","US",94
"61062","US",94
"61063","US",94
"61064","Austria",94
"61065","Austria",94
"61066","US",94
"61067","US",93
"61068","Austria",93
"61069","US",93
"61070","US",93
"61071","US",93
"61072","Austria",93
"61073","US",93
"61074","Argentina",93
"61075","Austria",93
"61076","US",93
"61077","Italy",93
"61078","US",93
"61079","US",93
"61080","US",93
"61081","Argentina",91
"61082","France",91
"61083","France",91
"61084","France",91
"61085","France",91
"61086","France",91
"61087","France",91
"61088","France",91
"61089","France",91
"61090","France",91
"61091","Argentina",91
"61092","France",91
"61093","France",91
"61094","France",91
"61095","France",91
"61096","Argentina",91
"61097","US",91
"61098","US",91
"61099","US",91
"61100","Hungary",91
"61101","France",91
"61102","France",91
"61103","France",91
"61104","France",91
"61105","France",91
"61106","France",91
"61107","France",91
"61108","Italy",91
"61109","US",91
"61110","US",91
"61111","US",86
"61112","US",86
"61113","US",86
"61114","US",86
"61115","US",86
"61116","Australia",86
"61117","US",86
"61118","US",86
"61119","US",86
"61120","US",86
"61121","US",86
"61122","New Zealand",86
"61123","US",86
"61124","New Zealand",86
"61125","France",86
"61126","US",86
"61127","Australia",86
"61128","US",86
"61129","New Zealand",86
"61130","US",86
"61131","France",86
"61132","US",86
"61133","Australia",86
"61134","Australia",86
"61135","France",86
"61136","US",86
"61137","US",86
"61138","US",86
"61139","New Zealand",86
"61140","Australia",86
"61141","US",86
"61142","Italy",86
"61143","US",86
"61144","US",86
"61145","US",86
"61146","Argentina",86
"61147","US",86
"61148","US",86
"61149","US",86
"61150","US",86
"61151","US",86
"61152","US",86
"61153","US",86
"61154","US",86
"61155","France",86
"61156","US",86
"61157","US",86
"61158","US",86
"61159","US",86
"61160","US",86
"61161","US",86
"61162","US",86
"61163","US",86
"61164","Austria",86
"61165","Italy",86
"61166","US",86
"61167","US",85
"61168","US",85
"61169","US",85
"61170","Argentina",85
"61171","US",87
"61172","US",87
"61173","US",87
"61174","US",87
"61175","US",87
"61176","US",87
"61177","Spain",87
"61178","France",87
"61179","Spain",87
"61180","Spain",87
"61181","US",87
"61182","US",87
"61183","France",87
"61184","France",87
"61185","US",87
"61186","France",87
"61187","US",87
"61188","Spain",87
"61189","US",87
"61190","US",87
"61191","US",87
"61192","US",87
"61193","US",87
"61194","Spain",87
"61195","US",87
"61196","France",87
"61197","France",87
"61198","Spain",87
"61199","Spain",87
"61200","US",87
"61201","US",95
"61202","US",95
"61203","France",95
"61204","France",95
"61205","US",94
"61206","France",94
"61207","France",94
"61208","US",94
"61209","US",94
"61210","US",94
"61211","US",94
"61212","US",94
"61213","Italy",94
"61214","France",94
"61215","US",94
"61216","France",94
"61217","US",94
"61218","US",94
"61219","France",94
"61220","France",94
"61221","France",94
"61222","US",94
"61223","US",94
"61224","US",94
"61225","US",94
"61226","US",94
"61227","Italy",94
"61228","France",94
"61229","France",94
"61230","US",94
"61231","Portugal",89
"61232","US",89
"61233","New Zealand",89
"61234","France",89
"61235","France",89
"61236","US",89
"61237","Australia",89
"61238","New Zealand",89
"61239","US",89
"61240","Portugal",89
"61241","Australia",89
"61242","Italy",89
"61243","Portugal",89
"61244","France",88
"61245","US",88
"61246","Italy",88
"61247","Spain",88
"61248","US",88
"61249","Italy",88
"61250","Spain",88
"61251","US",88
"61252","Australia",88
"61253","Italy",88
"61254","Italy",88
"61255","Spain",88
"61256","New Zealand",88
"61257","Australia",88
"61258","Australia",88
"61259","Australia",88
"61260","US",88
"61261","France",88
"61262","Spain",88
"61263","Portugal",88
"61264","Spain",88
"61265","Spain",88
"61266","US",88
"61267","Argentina",88
"61268","US",88
"61269","Italy",88
"61270","US",88
"61271","US",88
"61272","Spain",88
"61273","Australia",88
"61274","Italy",88
"61275","US",88
"61276","US",88
"61277","Spain",88
"61278","US",88
"61279","Italy",88
"61280","Greece",88
"61281","US",88
"61282","US",88
"61283","Spain",88
"61284","Italy",88
"61285","Italy",88
"61286","Italy",88
"61287","Italy",88
"61288","Argentina",88
"61289","US",88
"61290","Portugal",88
"61291","US",85
"61292","US",85
"61293","New Zealand",85
"61294","US",85
"61295","US",85
"61296","New Zealand",85
"61297","Australia",85
"61298","US",85
"61299","Australia",85
"61300","Australia",85
"61301","US",85
"61302","US",85
"61303","Australia",85
"61304","US",85
"61305","US",85
"61306","France",85
"61307","New Zealand",85
"61308","Australia",85
"61309","US",85
"61310","US",85
"61311","Australia",85
"61312","Australia",85
"61313","US",85
"61314","Australia",85
"61315","US",85
"61316","Australia",85
"61317","US",85
"61318","US",85
"61319","Australia",85
"61320","US",85
"61321","US",93
"61322","US",93
"61323","US",93
"61324","US",93
"61325","US",93
"61326","Australia",93
"61327","US",93
"61328","Austria",93
"61329","US",93
"61330","US",92
"61331","US",92
"61332","US",92
"61333","US",92
"61334","US",92
"61335","US",92
"61336","New Zealand",92
"61337","US",92
"61338","Italy",92
"61339","Italy",92
"61340","US",92
"61341","US",92
"61342","US",92
"61343","US",92
"61344","US",92
"61345","US",92
"61346","US",92
"61347","US",92
"61348","US",92
"61349","US",92
"61350","US",92
"61351","South Africa",87
"61352","US",87
"61353","South Africa",87
"61354","South Africa",87
"61355","US",87
"61356","Italy",87
"61357","Italy",87
"61358","US",87
"61359","Italy",87
"61360","Italy",87
"61361","Italy",87
"61362","US",87
"61363","New Zealand",87
"61364","South Africa",87
"61365","Italy",87
"61366","US",87
"61367","Italy",87
"61368","Italy",87
"61369","New Zealand",87
"61370","US",87
"61371","South Africa",87
"61372","US",87
"61373","South Africa",87
"61374","Italy",87
"61375","US",87
"61376","Chile",87
"61377","US",87
"61378","New Zealand",87
"61379","Italy",87
"61380","Italy",87
"61381","US",91
"61382","US",91
"61383","US",91
"61384","US",91
"61385","US",91
"61386","France",91
"61387","France",91
"61388","France",91
"61389","France",91
"61390","France",91
"61391","France",91
"61392","France",91
"61393","US",91
"61394","Australia",91
"61395","US",91
"61396","US",91
"61397","Spain",91
"61398","Italy",91
"61399","France",91
"61400","Hungary",91
"61401","US",91
"61402","France",91
"61403","France",91
"61404","Italy",91
"61405","Italy",91
"61406","US",91
"61407","US",91
"61408","France",90
"61409","Hungary",90
"61410","France",90
"61411","US",89
"61412","US",89
"61413","Germany",89
"61414","Germany",89
"61415","Italy",89
"61416","US",89
"61417","US",89
"61418","US",88
"61419","US",88
"61420","US",88
"61421","US",88
"61422","Chile",88
"61423","US",88
"61424","Germany",88
"61425","US",88
"61426","US",88
"61427","US",88
"61428","US",88
"61429","US",88
"61430","US",88
"61431","Germany",88
"61432","Germany",88
"61433","US",88
"61434","US",88
"61435","Germany",88
"61436","US",88
"61437","US",88
"61438","Germany",88
"61439","US",88
"61440","US",88
"61441","US",85
"61442","France",85
"61443","US",85
"61444","US",85
"61445","US",85
"61446","Argentina",85
"61447","US",85
"61448","US",85
"61449","US",85
"61450","US",85
"61451","France",85
"61452","Argentina",85
"61453","US",85
"61454","US",85
"61455","US",85
"61456","US",85
"61457","US",85
"61458","US",85
"61459","US",85
"61460","US",85
"61461","Austria",85
"61462","US",85
"61463","US",85
"61464","US",85
"61465","US",85
"61466","US",85
"61467","US",85
"61468","US",85
"61469","US",85
"61470","US",85
"61471","US",87
"61472","US",87
"61473","France",86
"61474","France",86
"61475","Spain",86
"61476","France",86
"61477","France",86
"61478","France",86
"61479","US",86
"61480","US",86
"61481","Italy",86
"61482","US",86
"61483","Spain",86
"61484","US",86
"61485","Bulgaria",86
"61486","Spain",86
"61487","Spain",86
"61488","Spain",86
"61489","US",86
"61490","US",86
"61491","France",86
"61492","France",86
"61493","France",86
"61494","France",86
"61495","France",86
"61496","Spain",86
"61497","France",86
"61498","US",86
"61499","Spain",86
"61500","Spain",86
"61501","Portugal",88
"61502","Australia",88
"61503","US",88
"61504","US",88
"61505","US",88
"61506","Spain",88
"61507","New Zealand",88
"61508","Australia",88
"61509","France",88
"61510","France",88
"61511","Australia",88
"61512","US",88
"61513","US",88
"61514","Spain",88
"61515","Portugal",88
"61516","Spain",88
"61517","Australia",88
"61518","US",88
"61519","US",88
"61520","Australia",88
"61521","Spain",88
"61522","Australia",88
"61523","Australia",88
"61524","Italy",88
"61525","Australia",88
"61526","Australia",88
"61527","US",88
"61528","US",88
"61529","US",88
"61530","US",88
"61531","France",93
"61532","US",93
"61533","US",93
"61534","France",93
"61535","France",93
"61536","US",93
"61537","France",93
"61538","France",93
"61539","US",93
"61540","France",93
"61541","France",93
"61542","US",93
"61543","US",93
"61544","France",93
"61545","Italy",93
"61546","Italy",93
"61547","US",93
"61548","Argentina",93
"61549","US",93
"61550","France",93
"61551","France",93
"61552","US",93
"61553","US",93
"61554","France",93
"61555","France",93
"61556","France",93
"61557","France",93
"61558","France",93
"61559","France",93
"61560","US",93
"61561","Spain",88
"61562","France",88
"61563","US",88
"61564","US",88
"61565","South Africa",88
"61566","Argentina",88
"61567","France",88
"61568","Cyprus",88
"61569","France",88
"61570","Spain",88
"61571","South Africa",88
"61572","US",88
"61573","Portugal",88
"61574","Australia",88
"61575","Australia",88
"61576","US",88
"61577","US",88
"61578","US",88
"61579","Italy",88
"61580","Spain",88
"61581","Argentina",88
"61582","US",88
"61583","US",88
"61584","Spain",88
"61585","Portugal",88
"61586","US",88
"61587","France",88
"61588","US",88
"61589","Italy",88
"61590","Portugal",88
"61591","US",87
"61592","Italy",87
"61593","Australia",87
"61594","Italy",87
"61595","US",87
"61596","US",87
"61597","US",87
"61598","Italy",87
"61599","US",87
"61600","US",87
"61601","Italy",87
"61602","US",87
"61603","Italy",87
"61604","US",87
"61605","US",87
"61606","France",86
"61607","Italy",86
"61608","France",86
"61609","France",86
"61610","Italy",86
"61611","Italy",86
"61612","Italy",86
"61613","Italy",86
"61614","South Africa",86
"61615","France",86
"61616","Chile",86
"61617","Chile",86
"61618","US",86
"61619","Italy",86
"61620","France",86
"61621","France",90
"61622","Portugal",90
"61623","US",90
"61624","Australia",90
"61625","US",90
"61626","France",90
"61627","France",90
"61628","US",90
"61629","Italy",90
"61630","Spain",90
"61631","US",90
"61632","US",90
"61633","Italy",90
"61634","Argentina",90
"61635","US",90
"61636","US",90
"61637","France",90
"61638","US",90
"61639","US",90
"61640","US",90
"61641","Italy",90
"61642","Italy",90
"61643","Italy",90
"61644","Argentina",90
"61645","Australia",90
"61646","France",90
"61647","US",90
"61648","Italy",90
"61649","Italy",90
"61650","France",90
"61651","US",92
"61652","US",92
"61653","US",92
"61654","US",92
"61655","Chile",92
"61656","US",92
"61657","Australia",92
"61658","US",92
"61659","US",92
"61660","Italy",92
"61661","US",92
"61662","Italy",92
"61663","US",92
"61664","US",91
"61665","US",91
"61666","US",91
"61667","US",91
"61668","Chile",91
"61669","US",91
"61670","Australia",91
"61671","Austria",91
"61672","US",91
"61673","US",91
"61674","US",91
"61675","US",91
"61676","US",91
"61677","US",91
"61678","Argentina",91
"61679","Australia",91
"61680","Italy",91
"61681","US",88
"61682","Chile",88
"61683","US",88
"61684","Germany",87
"61685","US",87
"61686","US",87
"61687","Italy",87
"61688","US",87
"61689","Germany",87
"61690","Germany",87
"61691","US",87
"61692","US",87
"61693","US",87
"61694","US",87
"61695","US",87
"61696","Italy",87
"61697","US",87
"61698","US",87
"61699","US",87
"61700","Italy",87
"61701","US",87
"61702","Germany",87
"61703","Germany",87
"61704","US",87
"61705","US",87
"61706","US",87
"61707","Chile",87
"61708","Chile",87
"61709","Germany",87
"61710","Chile",86
"61711","US",86
"61712","France",86
"61713","US",86
"61714","France",86
"61715","France",86
"61716","France",86
"61717","France",86
"61718","France",86
